chain,source_kind,source_path,source_row_number,artifact_scope,provenance,child_height,child_block_hash,child_block_time,btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,btc_nonce,btc_header_hex,coinbase_scriptsig_hex,coinbase_outputs,full_coinbase_hex,classification,validation_status,expected_nbits,rejection_reason,btc_stale_relevance,relevance_reason
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,32,stale_only_publication,repo-data,1294417,,,575695,0000000000000000002409ed07fdbb1d0359a0c516014115c5451aea724baec8,000000000000000000152f6d484846125ab486ee3de4b9f0addd5b5bebb8aab0,1557672834,1729ff38,1784118994,00000020b0aab8eb5b5bddadf0b9e43dee86b45a124648486d2f150000000000000000006c90a0594f38754ab66865201b98a859d923b04fc1d7f8ce217a098b3e79f9998233d85c38ff2917d27e576a,03cfc80841d7360ce19c6c5641d7360ce0c14b802f45324d2026204254432e544f502ffabe6d6dbf1856fb71bee34a2fbd1aaf1e44e6ccdcde1f4e5cd0cd2bc9d786101d6f863e8000000000000000e50069f9942a000000000000,76a9149eecda14fe314502197be7401f4bc3000d73335a88ac;6a24aa21a9edb7326f141bfc262fba81528e37aa57f406691d9c1dc99b2732786dea2d0f4611;76a914172cc5187962a7255beddfbd99b547ff7a79352788ac,,stale,VALID,1729ff38,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,33,stale_only_publication,repo-data,1301835,,,578123,00000000000000000010fe8e49ae527e56b127f60b9e3135fd4499adb900025a,00000000000000000025451d7bbdf956a44ee9809e2563f88128992d807a19e1,1559012187,1729fb45,119670314,00000020e1197a802d992881f863259e80e94ea456f9bd7b1d452500000000000000000016c808a2a8b5883ca1e6838a6adcd6bb7d82c71bfe8cfe66d1e36a3760a9dbb05ba3ec5c45fb29172a062207,034bd208045da3ec5c642f4254432e434f4d2ffabe6d6d05a6a078cbcec03c1685e22cd7a1567e9f76d2c9cced45c80bd84f939c56fde4080000000ca3d3af472b14f7753873587b830100,001497cfc76442fe717f2a3f0cc9c175f7561b661997;6a24aa21a9ede48dbe976f8f8ebd73ff53c7b1cdc207d6892eaa83e6dbbc90841d7801424eae;52534b424c4f434b3a9941c8a2c2d0d78b144036ddae42ce4c00cb6885cfbb2e1d3418ac703823d93f,,stale,VALID,1729fb45,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,34,stale_only_publication,repo-data,1337490,,,589508,0000000000000000000bb81a2063db16d47ed3c0dcb7000d437abb81a2cb8f0d,0000000000000000000b4c788595dcd5e9f5baa7d39b9deeb998b0844c293fb3,1565459781,171c3039,1910606780,00000020b33f294c84b098b9ee9d9bd3a7baf5e9d5dc9585784c0b00000000000000000006f9be0aba53f6370a437fd24396cba2c76f70d002c6737230ede14eeac35d1245054f5d39301c17bc8be171,03c4fe0841d753c151e7d2eb41d753c1515ee9be2f48756f62692ffabe6d6d62970faf024f3c20256458f936a69107675aca850132bef02871149b04e6706b8000000000000000cb0046722052000000000000,76a91479fc717859bdc1f8980cfaadd133da02fb1a99ef88ac;6a24aa21a9ed396ccdd9604831ea5d2432b99558df9b867084babbdecba1594b84f1106e28f3;6a24b9e11b6d9d270a38faadfdd115c7373b84b6ad9c980ef3cb974f0997b4dcaad9593e1419,,stale,VALID,171c3039,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,35,stale_only_publication,repo-data,1362816,,,597567,00000000000000000001426527cb1d50ef29977ee242330a6b5149e1bceea29f,0000000000000000000fa3fd7ba71c986736a7edd3bca25fb748bfc7adfd37fa,1570034246,17160f24,1125614927,00004020fa37fdadc7bf48b75fa2bcd3eda73667981ca77bfda30f0000000000000000009209bd704d98bb2a72671e4bd43c385cff8e58eb5edd2c648032e7ca1150129446d2945d240f16174f851743,033f1e0941d76534924c4d3341d7653491a11e5d2f45324d2026204254432e544f502ffabe6d6dc6d4edf965e55feed44d3a5ccaf16695b2d2dd076f9bc1073de7a002244203f88000000000000000e700ee347c8a010000000000,76a9140b904a4a8590d0ccff680bb8adc4ae4fe49f890a88ac;6a24aa21a9ed5c3797f72e8ae7b79d29f38660f105b12062c33d9f152b7fb4290a79ec613fa0;6a24b9e11b6d2db3a67a2aef9f298f69955126f9eea9bc8a7a4beca699f450eb87b788b52e8b,,stale,VALID,17160f24,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,36,stale_only_publication,repo-data,1396258,,,607673,0000000000000000000fac4555d885511f322497c2f44c6e3db90057f5cfb463,0000000000000000000f330898015fa41ea34d4abcb92c4a77c5b9eaa1c8ac5a,1576084056,1715dbd2,882704522,000040205aacc8a1eab9c5774a2cb9bc4a4da31ea45f019808330f0000000000000000003336bfd313f0ea5008d6f0c1c6891665a8596d994256065b543958b493fe04d75822f15dd2db15178a009d34,03b9450941d77c4896cdfcfd41d77c489647199f2f315448617368263538434f494e2ffabe6d6dd64b71c87fd891bfee7e74b60cacb95d55bd9b18d42095a74fd8c710120a516c8000000000000000dc0062ae1645010000000000,76a9142220867b1e79c403fafe339a809a65ed01cb697988ac;6a24aa21a9ed65b24a73e805e54a430dc90485f4992cd1f9cfae3b4fed7a0406a1f131d0fe31;6a24b9e11b6d35e299b5c78274205bdb85116f025c3407bd1aca019b66cca17ef0d3916afda0,,stale,VALID,1715dbd2,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,37,stale_only_publication,repo-data,1418083,,,614601,0000000000000000000cd4fe0479cad63e7eb6df154c28dec9d7ed37a510bfbf,00000000000000000002c59d17f75df18dcc621e5d00afe63db0f342a01b30b8,1580026083,17130c78,1846920985,00200020b8301ba042f3b03de6af005d1e62cc8df15df7179dc5020000000000000000005ba257c79b3c211076f77c04a8687508aba344973a6cd4503490cc8a00a8d1b6e3482d5e780c131719c7156e,03c9600941d78b52390a20ae41d78b5238f90b772f315448617368263538434f494e2ffabe6d6d22f4be6071924833524e05fbca87a21745f2db6ad27eca0f4a7e5e781583f47d8000000000000000dc00f4f616d9380000000000,76a9142220867b1e79c403fafe339a809a65ed01cb697988ac;6a24aa21a9edda25e05e67180c6fce7eecbeb2670262d07d9fe06c5e56b0fc6d76df97214566;6a24b9e11b6d36dc696ab83eb3247d9236a69bd20c2c852285cc3e8ce9140c8ae6bedc17fa68,,stale,VALID,17130c78,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,38,stale_only_publication,repo-data,1446825,,,623024,000000000000000000071cf6bc3703bb4dc24d4a43ceff3a0e6ac86cb74b1b91,0000000000000000000f99ee26d2cf1a45316b5436bb19ddbf9e6794a88e0ca6,1585229427,17143b41,742850753,00000020a60c8ea894679ebfdd19bb36546b31451acfd226ee990f00000000000000000036fc3998e366b8363c2bd3a2be6364b6b822f28ba5f43dd8d7800f37512a42cb73ae7c5e413b1417c100472c,03b0810941d79f2b9c7f1f3541d79f2b9c58cfe82f48756f62692ffabe6d6d5f91efad6b0bda8026fe302cf155809f3634d8d80739f16261ce2b2584fcde698000000000000000dd004fd75a7f00a000000000,76a91479fc717859bdc1f8980cfaadd133da02fb1a99ef88ac;6a24aa21a9edc88a453b86aa05939f04f7c1b83d1d60e019a16db6c3f07389f78c1c85d69458;6a24b9e11b6d49c178ebc60ed3449db0c94d8c2139b84c09df96f8e449315ad935f799a928b5,,stale,VALID,17143b41,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,39,stale_only_publication,repo-data,1482665,,,633898,00000000000000000006e4f72bf9dda0ee692a4f36bc3562eeae3c259ea449e6,0000000000000000001006e4a292756dd04ef24f6e4901233e4f53224e78e281,1591721252,17147f35,2666031684,0000402081e2784e22534f3e2301496e4ff24ed06d7592a2e40610000000000000000000e34d393dacc407019f1a0b5351b19265d6d58a9db2b3aa0b7bf005b8e5f46b9124bddf5e357f1417446ae89e,032aac0941d7b7ef49c3d52241d7b7ef4917e50f2f315448617368263538434f494e2ffabe6d6dc49ae53b081efd9e7ba69b08570294f000d77c1fdf7683e691bedc458f99bcf38000000000000000fe00e3985abc020000000000,76a9142220867b1e79c403fafe339a809a65ed01cb697988ac;6a24aa21a9ed58247a4280109ca52724847a42e9cf1306cce81eeaa2b9e88db8e2af2496357f;6a24b9e11b6d29e92cef44728e49538da5267e2893b6c5c4b3b7352a539a37eeb1068ad916aa,,stale,VALID,17147f35,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,40,stale_only_publication,repo-data,1508498,,,641922,00000000000000000006392caf6a894d98483b36f1e057e2a2377ef9db367d23,000000000000000000058dbad1e68259b2335d5e0b3da977ac5d091b43a7c2cf,1596392105,1710b4f8,24173180,00000020cfc2a7431b095dac77a93d0b5e5d33b25982e6d1ba8d0500000000000000000059dd0cfdff1b008ace4af98e8004065bd57005f2d9a96f1066ad7d01c575e487a902275ff8b410177cda7001,0382cb0941d7c9c0ab8f367741d7c9c0aac35fb82f4254432e544f502ffabe6d6deb7569e5b52b2e86989db52b063f07774f1a82708a016f35c923bfbb53e1f7b98000000000000000c4007576c53d000000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9edc0bf0b13a8d6ae7bcf13f4de349e183cd3c1bb1780884004108ac4593301a112;6a24b9e11b6d0969f04dc250504355dde99b99ab5df60c1fd21ba7ffcefd9b433c1ec44d2601,,stale,VALID,1710b4f8,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,41,stale_only_publication,repo-data,1510426,,,642522,000000000000000000036f762effd9c6879299d358ac41ceb0f445ddb1eda495,00000000000000000005e5a8622735b343980b7b7c7f2f01e2da8f27f33f0377,1596742729,1710b4f8,3759967542,0000c02077033ff3278fdae2012f7f7c7b0b9843b3352762a8e505000000000000000000d179095c5c57fb76382723397d3821dada2768f2232c3e0c6dc84cf098735da0495c2c5ff8b41017368d1ce0,03dacd0941d7cb1713bb3e5141d7cb1712c3796e2f315448617368263538434f494e2ffabe6d6df3841e7836a3548a9b9e966372f614111abb62ba77e9c2228ba52b83b87311e380000000000000008dbf5fd6dfb3000000000000,76a9142220867b1e79c403fafe339a809a65ed01cb697988ac;6a24aa21a9edd6546325817d84d6c39bf384bc5abd7d6db0bf4e128bc6ff7d5a193aa65a3d3b;6a24b9e11b6d3e98b162fc23c922494e1daf1537ab7a3dac08a50461b405ea8ea8d2330a20ba,,stale,VALID,1710b4f8,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,42,stale_only_publication,repo-data,1510890,,,642669,00000000000000000007959607cb8aa17386a665f0caabdb4e8b69deb635d259,0000000000000000000b81794b3919bf7824a369626ad8f06518afc87da47445,1596827538,1710b4f8,3647931405,000000204574a47dc8af1865f0d86a6269a32478bf19394b79810b000000000000000000e0151f589674b0f6e6353141fd1972e9836539f2dfbcc0cd6857e4a700b3f75092a72d5ff8b410170d046fd9,036dce0941d7cb69e6175a7441d7cb69e4d6f4e02f315448617368263538434f494e2ffabe6d6d4e76a63427231e25025bb4929246f46c400110e48b65ccc7c98cd76cb5d2e5378000000000000000dc00a87e49e7010000000000,76a9142220867b1e79c403fafe339a809a65ed01cb697988ac;6a24aa21a9edd472fe2294d48f6a2485b0f66c411ab979b521d499ecfee3126a9f9d63a001fe;6a24b9e11b6d93eda33cbd98eea284fd6edde2575455c60b87fe41eacd99d4496fee42ab5ff8,,stale,VALID,1710b4f8,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,43,stale_only_publication,repo-data,1512359,,,643109,0000000000000000000d2f399065ee9be3150a37fd6c9ee1676a7688862ae2fd,0000000000000000000fdb730d07851d873485f5a310d183b3de8b5381441bbc,1597090778,17109bac,1888624478,00e0ff37bc1b4481538bdeb383d110a3f58534871d85070d73db0f000000000000000000c08618dc12e96d23167560558da12fa8451cf4152fe7f265be9da0a0a68309f5daab315fac9b10175e1f9270,0325d00941d7cc6af7e5fecf41d7cc6af6f60cc32f315448617368263538434f494e2ffabe6d6de46b419454eadc8a808a2568ee1c183226fef2aed86518c26616b62b73c87de78000000000000000b400c63812841b0000000000,76a9142220867b1e79c403fafe339a809a65ed01cb697988ac;6a24aa21a9ede61cc6fc5a727d45ec81027fa5fd4c5359a90d0bfe2ebf74e929c79d86ffbaeb;6a24b9e11b6d9f0833a8973afb716455716d4c0dc9d7120346b7c2dc9afd1b5b5b8f10829e4c,,stale,VALID,17109bac,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,44,stale_only_publication,repo-data,1519005,,,645179,00000000000000000004c1baa2412fd31eb75bbe79def4f66ef97e0e15a20668,00000000000000000001ec87384b890463079ebf7e3b08f4a7c678b03ea3354c,1598297126,171007ea,1762298420,00e0ff3f4c35a33eb078c6a7f4083b7ebf9e076304894b3887ec01000000000000000000065608e9e20e989d83f10c07f27c42557b7b4eb3ef679bbb438193a8f04fadea2614445fea071017348a0a69,033bd80941d7d1050adfa5f341d7d10509e1386b2f315448617368263538434f494e2ffabe6d6d2da96dff193908b0f6e74eacb5fa73811dfd7b5e96d07950ce50906380d08ccd800000000000000078ced65f35370a0000000000,76a9142220867b1e79c403fafe339a809a65ed01cb697988ac;6a24aa21a9ed5bbfc99b812eac1887ecb7105bcd260801e8eb7f619c0c2c748feb3f1b458fe3;6a24b9e11b6d599529783a1f418135ed6f3649f237a3069e08afabc79e8edafd6de05ea3ebb6,,stale,VALID,171007ea,,,valid_direct_stale
